y,x1,x2,x3,x4
-5.835195258197274,-0.4903846709958515,-0.5518139706312405,-0.924160945891028,-0.4436563417871479
-8.229535865838658,0.6391394913996074,-0.3654741856832156,-0.20746895937882123,0.6402936280171864
5.319418493268037,-0.3691767273949612,-1.0849253751418877,-0.7454783818834447,-1.0151469741054588
0.8208022850933214,1.4436691123223893,1.4245063509032483,1.7218968616557504,1.5470954581849232
-3.567406638542814,-0.30892709883733904,0.5608118444617558,0.6009485570286509,0.4148084057817369
-0.8111551121797173,-0.1050884270652499,-0.7236020707154003,-1.0798576456386888,-1.2478567523744437
-2.1244224755006083,0.6514778447569044,0.7943271897863808,0.29666715708075336,0.13270481363165207
5.472259897512026,0.858346559719785,0.7183596896038893,0.6979582902415534,0.5657273135109212
4.395758396390034,0.5500991611867447,0.03815029304812889,0.4910119714875262,1.1358136611982341
-8.467485698796132,-0.154014200733992,-0.39752313994952765,-0.1556833173882639,-0.46763192491359423
2.537915466453815,1.4089683941332545,1.4265490587739424,1.5770073057715057,1.4034135197921629
3.9903499222569954,0.4901511917769834,0.25065218131349365,0.2335651645914379,0.5253883375618484
2.6646003552796227,-0.7071021431931384,-0.4614924186763057,-0.8621896001741342,-0.3591760702398751
-13.989510956392163,-2.50527702706198,-1.643791115039349,-2.0128769958969315,-2.358175444241622
0.6001913185480976,1.3524545637924918,0.30087372621779607,1.450795212099568,1.223572148556396
10.16683793379837,0.37298355472693623,-0.07255358898896982,-0.3537316290146921,-0.11956138206026273
3.6673813380536235,-0.10012338352931378,0.0897113114498631,-0.2535133203297101,0.20164020665561402
-9.043331477713735,0.5645250650739781,1.484942422485907,0.8469335658550312,0.7346093473539407
-7.638397918784595,0.9657102796054805,0.7952323609786849,1.0189354440115843,0.37942293286354406
2.4559584398972416,0.5589518990159313,0.63913096470599,0.16117948801910462,0.9255216499295388
-1.2250382806898457,0.4091827250929008,1.1080371001480356,0.6881870444534322,1.3299696676795008
4.685941378875592,0.7528184404750069,1.2134254288749302,0.680191095776202,0.3625034615012522
1.886878685658245,-0.10090055081866381,-0.3315453678923086,0.37420112039612974,0.34510201683115765
0.10531674447300265,-2.006675286478481,-2.337527201713023,-1.2610639766147858,-2.047922315927548
1.0057139711542837,0.2793889294020194,0.5236554326643764,0.6633425208404745,0.9181303795066158
0.8448679029671733,0.4398278555877587,0.06562353631138854,-0.7212231865316905,-1.5977771502545535e-4
-6.1150528300545455,-0.24052356325003188,-0.30409676201894226,0.3387386044956158,-0.39347556053858224
10.534845603539743,-1.8542123043301126,-1.2043233339633834,-1.1254640583816211,-1.474097696109131
-7.258482561452553,-0.40586635016136774,-0.3953027802222139,-0.37578390877345824,-0.6625269506676863
0.7162044449710786,0.4740369403499111,0.026105538040515353,0.7061610131457547,0.4015497936189011
-2.552174237319362,1.0367563887174978,1.7137673245942673,1.6928669233314604,0.7835539614368837
7.807103810687518,-0.8900215799743768,0.2968593374871013,-0.01315387725610638,0.2108838372896062
4.974257262175305,0.19744747882546212,0.6201120665488651,0.6794419380051038,-0.005599015749123817
-2.6530070986957863,0.10449191970799773,-0.10892796081959774,-0.09568839938047767,-0.10686768352112085
-0.22812198720118548,-1.340769365317981,-0.9128497918187268,-1.6546127811540952,-1.3894219519878346
5.391535758360063,-0.4260163468083418,-0.20856666891030984,-0.43664862947127847,-0.525284316525054
11.302527677134599,-0.22562885267299837,-0.6152644990178046,-0.5374443334894288,-0.1385260530752056
1.2567457195071912,-0.38197087823552067,-0.0688554106365645,0.1170716125237714,0.10557148319992744
-4.575037168738514,1.3583352892360665,1.2093094316699573,0.9769399697010451,0.6872974109315071
-4.444197977675045,0.7325354089887683,0.59009737507885,0.6621511117881802,0.951211829771071
9.438838082404803,0.035471275791726514,0.4053028187449771,-0.4398465536257461,-0.6338624531399766
